Column1,carat,cut,color,clarity,depth,table,price,x,y,z,volume,,,,
9570,0.9,Premium,E,VS2,63,58,4625,6.16,6.13,3.87,146.134296,,,,
9567,1.1,Ideal,J,SI2,60.1,57,4624,6.77,6.74,4.06,185.256988,,,,
9566,1.12,Very Good,H,SI2,61.8,58,4624,6.62,6.68,4.11,181.750776,,,,
9568,1.1,Ideal,I,SI2,62.6,55,4624,6.57,6.6,4.13,179.08506,,,,
9569,1,Good,I,VS1,59.6,61,4624,6.48,6.53,3.88,164.179872,,,,
9563,1,Ideal,E,SI2,62,57,4623,6.37,6.41,3.96,161.693532,,,,
9565,0.98,Premium,H,VS2,59.9,60,4623,6.45,6.38,3.84,158.01984,,,,
9564,0.91,Ideal,E,SI1,61.9,55,4623,6.18,6.22,3.84,147.608064,,,,
9562,1.1,Premium,E,SI2,60.9,60,4622,6.66,6.61,4.04,177.851304,,,,
9561,1.06,Ideal,H,SI2,60.6,55,4622,6.62,6.65,4.02,176.97246,,,,
9560,1.01,Very Good,H,SI1,62.6,61,4622,6.36,6.39,3.99,162.155196,,,,
9559,0.92,Very Good,F,SI1,62.2,55,4621,6.19,6.26,3.87,149.960178,,,,
9544,1.5,Good,I,I1,62.6,63,4620,7.19,7.25,4.52,235.6163,,,,
9553,1.26,Ideal,I,SI2,59.6,57,4620,7.01,7.04,4.19,206.778176,,,,
9548,1.12,Premium,H,SI2,61.9,58,4620,6.66,6.74,4.15,186.28686,,,,
9557,1.1,Premium,H,SI2,62.2,58,4620,6.69,6.6,4.13,182.35602,,,,
9558,1.1,Ideal,H,SI2,62.6,56,4620,6.65,6.57,4.14,180.87867,,,,
9556,1.1,Ideal,H,SI2,62,55,4620,6.62,6.6,4.1,179.1372,,,,
9554,1.1,Premium,I,SI1,62,59,4620,6.59,6.54,4.07,175.411302,,,,
9543,1,Premium,E,SI2,61.1,58,4620,6.44,6.48,3.95,164.83824,,,,
9545,1,Good,D,SI2,63.3,56,4620,6.35,6.38,4.03,163.26739,,,,
9552,1,Premium,E,SI2,61.2,60,4620,6.42,6.45,3.94,163.15146,,,,
9546,1,Good,E,SI2,63.5,56,4620,6.31,6.38,4.03,162.238934,,,,
9550,1,Very Good,E,SI2,62.4,57,4620,6.33,6.4,3.97,160.83264,,,,
9555,1,Very Good,I,VS2,63.5,56,4620,6.33,6.3,4.01,159.91479,,,,
9547,1,Very Good,E,SI2,61.4,61,4620,6.36,6.41,3.92,159.808992,,,,
9551,1,Premium,E,SI2,61.7,58,4620,6.34,6.39,3.93,159.214518,,,,
9549,1,Very Good,F,SI1,60.3,61,4620,6.38,6.43,3.86,158.350324,,,,
9542,1.17,Ideal,J,VS2,62.1,56,4619,6.8,6.75,4.21,193.239,,,,
9541,1.13,Premium,H,SI2,61.1,59,4619,6.73,6.65,4.09,183.045905,,,,
9539,1.01,Very Good,H,SI1,58.5,56,4619,6.6,6.69,3.89,171.75906,,,,
9537,1.01,Very Good,F,SI1,61.9,57,4619,6.37,6.42,3.96,161.945784,,,,
9535,1.01,Very Good,F,SI1,63,58,4619,6.31,6.39,4,161.2836,,,,
9536,1.01,Good,F,SI1,62.4,59,4619,6.3,6.42,3.97,160.57062,,,,
9538,1.01,Good,E,SI1,63.2,59,4619,6.25,6.28,3.96,155.43,,,,
9540,0.8,Ideal,D,VS1,62.4,56,4619,5.94,5.98,3.72,132.138864,,,,
9534,1.05,Premium,G,SI2,63,57,4618,6.47,6.41,4.06,168.379162,,,,
9533,1.17,Ideal,J,SI1,62.1,57,4617,6.74,6.81,4.21,193.236474,,,,
9531,1.01,Ideal,J,VS2,61.1,56,4617,6.49,6.51,3.97,167.732103,,,,
9530,1.01,Ideal,J,VS2,61.3,56,4617,6.46,6.5,3.97,166.7003,,,,
9529,1.01,Very Good,H,SI1,60.2,60,4617,6.5,6.48,3.91,164.6892,,,,
9528,1.02,Very Good,H,SI1,63,58,4617,6.34,6.4,4.01,162.70976,,,,
9525,0.9,Very Good,F,VS2,62.2,57,4617,6.17,6.24,3.86,148.613088,,,,
9526,0.9,Good,F,VS2,64.3,57,4617,6.07,6.09,3.91,144.538233,,,,
9524,0.9,Very Good,F,VS2,61.6,63,4617,6.13,6.17,3.79,143.345759,,,,
9527,0.9,Very Good,H,VVS2,61.8,60,4617,6.11,6.15,3.79,142.414935,,,,
9532,0.83,Ideal,F,VS1,61.2,54,4617,6.07,6.11,3.73,138.337121,,,,
9522,1.01,Good,H,SI1,59.4,60,4616,6.49,6.54,3.87,164.260602,,,,
9523,1.01,Premium,F,SI2,61.7,60,4616,6.42,6.36,3.94,160.874928,,,,
9521,1.01,Premium,F,SI2,62.9,59,4616,6.32,6.27,3.96,156.920544,,,,
9520,1.14,Very Good,H,SI2,63.3,57,4615,6.6,6.63,4.19,183.34602,,,,
9518,1.07,Ideal,E,SI2,62.4,57,4613,6.52,6.55,4.08,174.24048,,,,
9519,1.04,Ideal,E,SI1,62,57,4613,6.5,6.47,4.02,169.0611,,,,
9517,1.22,Ideal,I,SI2,61.8,57,4612,6.9,6.83,4.23,199.34721,,,,
9513,1.22,Good,J,SI1,63.8,57,4612,6.77,6.72,4.3,195.62592,,,,
9507,1.16,Fair,G,SI1,65.9,55,4612,6.54,6.51,4.3,183.07422,,,,
9516,1.11,Premium,F,SI2,58.9,60,4612,6.8,6.74,3.99,182.86968,,,,
9512,1.05,Very Good,I,VS2,63.1,58,4612,6.47,6.42,4.07,169.057218,,,,
9509,1.01,Ideal,I,SI1,60.2,59,4612,6.49,6.54,3.92,166.382832,,,,
9514,0.9,Ideal,D,SI1,62.7,56,4612,6.18,6.16,3.87,147.326256,,,,
9511,0.9,Premium,D,SI1,62.8,59,4612,6.18,6.14,3.87,146.847924,,,,
9515,0.9,Premium,D,SI1,62.4,61,4612,6.17,6.13,3.84,145.236864,,,,
9510,0.9,Premium,D,SI1,62.2,58,4612,6.18,6.11,3.82,144.242436,,,,
9508,0.9,Premium,D,SI1,62.2,60,4612,6.14,6.08,3.8,141.85856,,,,
9506,1.2,Premium,J,VS2,61.8,59,4611,6.84,6.76,4.2,194.20128,,,,
9501,1.13,Premium,I,VS2,62,58,4611,6.64,6.69,4.13,183.461208,,,,
9505,1.09,Ideal,J,SI1,60.7,58,4611,6.64,6.68,4.04,179.195008,,,,
9504,1.03,Ideal,H,SI2,61.6,54,4611,6.51,6.55,4.02,171.41481,,,,
9502,0.93,Good,E,SI1,63.1,57,4611,6.17,6.19,3.9,148.94997,,,,
9503,0.91,Good,E,SI1,63.6,57,4611,6.13,6.1,3.89,145.45877,,,,
9500,1.01,Good,H,SI1,63.7,56,4610,6.34,6.33,4.08,163.739376,,,,
9498,1.07,Very Good,E,SI2,60.5,61,4609,6.55,6.61,3.98,172.31609,,,,
9499,0.91,Ideal,I,VVS1,60,57,4609,6.29,6.31,3.83,152.012317,,,,
9492,1.05,Very Good,H,SI1,59.5,58,4608,6.61,6.69,3.96,175.114764,,,,
9495,1.05,Ideal,G,SI2,61.8,57,4608,6.51,6.57,4.04,172.793628,,,,
9493,1.05,Good,H,SI1,63.1,60,4608,6.42,6.49,4.07,169.579806,,,,
9494,1.05,Premium,H,SI1,61.9,58,4608,6.45,6.5,4.01,168.11925,,,,
9496,1,Good,F,SI1,58.1,64,4608,6.56,6.6,3.82,165.39072,,,,
9497,1.01,Good,E,SI1,64.7,57,4608,6.22,6.29,4.05,158.45139,,,,
9491,1.1,Very Good,E,SI2,60.1,62,4607,6.65,6.69,4.01,178.398885,,,,
9490,1.11,Good,H,SI1,64.2,58,4606,6.53,6.47,4.17,176.178747,,,,
9488,1.01,Very Good,D,SI2,62.7,58,4606,6.31,6.39,3.98,160.477182,,,,
9489,1.01,Good,D,SI2,64.5,58,4606,6.18,6.26,4.01,155.134068,,,,
9487,0.91,Very Good,F,VS2,60.8,57,4606,6.24,6.25,3.8,148.2,,,,
9486,1.01,Premium,G,SI1,62.8,59,4605,6.43,6.34,4.01,163.472462,,,,
9481,1.07,Ideal,H,SI2,61,55,4604,6.62,6.65,4.05,178.29315,,,,
9480,1.05,Ideal,H,SI2,61.8,58,4604,6.52,6.55,4.04,172.53224,,,,
9482,1.01,Ideal,E,SI2,59.6,60,4604,6.52,6.6,3.91,168.25512,,,,
9483,1.02,Ideal,H,VS2,62.3,54,4604,6.48,6.39,4.01,166.042872,,,,
9478,1.02,Premium,H,SI1,61.9,58,4604,6.43,6.47,3.99,165.992379,,,,
9484,1.02,Very Good,H,VS2,60,63,4604,6.54,6.49,3.91,165.958386,,,,
9479,1.02,Good,H,SI1,63.5,58,4604,6.36,6.39,4.05,164.59362,,,,
9477,1.02,Very Good,H,SI1,62.6,59,4604,6.38,6.43,4.01,164.503834,,,,
9485,1.02,Very Good,H,VS2,63.3,55,4604,6.4,6.33,4.03,163.26336,,,,
9473,1.2,Very Good,H,SI1,61.4,63,4603,6.76,6.72,4.14,188.068608,,,,
9474,1.03,Premium,H,SI1,61.1,59,4603,6.56,6.5,3.99,170.1336,,,,
9475,1.03,Ideal,H,SI1,62.3,56,4603,6.48,6.45,4.03,168.43788,,,,
9476,1.03,Premium,H,SI1,60,60,4603,6.41,6.4,4.02,164.91648,,,,
9472,1.06,Ideal,H,SI1,60.8,54,4602,6.64,6.61,4.03,176.878312,,,,
9470,1.07,Good,J,VS2,61.7,57.7,4602,6.55,6.58,4.05,174.55095,,,,
9469,1.07,Ideal,J,VS2,61.6,56.3,4602,6.55,6.59,4.04,174.38458,,,,
9471,1,Ideal,I,SI1,61.8,55,4602,6.41,6.44,3.97,163.883188,,,,
9468,1.04,Premium,I,SI1,60.7,59,4601,6.6,6.57,4,173.448,,,,
9467,0.9,Very Good,G,VVS1,62.3,58,4601,6.14,6.21,3.85,146.79819,,,,
9466,0.9,Good,D,VS2,63.5,61,4601,6.09,6.16,3.89,145.931016,,,,
9463,1.51,Very Good,J,I1,63.3,57,4600,7.31,7.23,4.6,243.11598,,,,
9464,1.11,Ideal,H,SI2,60.9,56,4600,6.71,6.73,4.09,184.697447,,,,
9465,1.01,Fair,E,SI2,57.1,59,4600,6.65,6.69,3.81,169.501185,,,,
9461,0.92,Premium,E,VS2,61.2,62,4600,6.27,6.22,3.82,148.977708,,,,
9462,0.9,Very Good,G,VS2,62.5,57,4600,6.12,6.14,3.83,143.919144,,,,
9459,1.38,Good,J,SI2,63.7,58,4598,7.06,7.01,4.48,221.717888,,,,
9460,1.05,Premium,G,SI2,62.6,62,4598,6.49,6.45,4.05,169.535025,,,,
9458,1.09,Very Good,D,SI2,62.2,59,4598,6.46,6.49,4.03,168.959362,,,,
9457,0.9,Very Good,E,VS2,63.8,55,4598,6.11,6.18,3.92,148.018416,,,,
9456,1.07,Premium,F,SI1,61.7,58,4597,6.58,6.62,4.07,177.287572,,,,
9455,1.2,Ideal,I,SI2,63,57,4596,6.77,6.7,4.24,192.32216,,,,
9454,1.14,Premium,I,SI1,60.4,60,4596,6.78,6.73,4.08,186.167952,,,,
9453,1,Good,H,SI1,63.8,53,4596,6.39,6.27,4.04,161.863812,,,,
9451,0.9,Very Good,I,IF,62.6,59,4596,6.12,6.15,3.84,144.52992,,,,
9452,0.76,Ideal,F,IF,59.6,58,4596,5.95,5.96,3.55,125.8901,,,,
9450,1,Very Good,D,SI2,62.8,58,4595,6.29,6.39,3.98,159.968538,,,,
9449,1.02,Good,F,SI1,63.5,57,4594,6.35,6.4,4.05,164.592,,,,
9448,1.02,Very Good,F,SI1,63,58,4594,6.36,6.4,4.02,163.63008,,,,
9447,0.9,Ideal,F,SI2,62.4,55,4593,6.17,6.2,3.86,147.66044,,,,
9445,0.9,Ideal,F,SI2,61.8,56,4593,6.18,6.21,3.83,146.986974,,,,
9446,0.9,Ideal,F,SI2,61.9,57,4593,6.13,6.18,3.81,144.335754,,,,
9437,1,Premium,I,SI1,59.6,58,4592,6.55,6.5,3.89,165.61675,,,,
9441,1.01,Premium,I,VS2,62.5,58,4592,6.39,6.44,4.01,165.017916,,,,
9436,1,Good,H,SI2,57.9,62,4592,6.53,6.49,3.77,159.771469,,,,
9444,1,Ideal,D,SI1,63,56,4592,6.33,6.28,3.97,157.817028,,,,
9438,1,Good,H,VVS2,59.5,64,4592,6.44,6.41,3.82,157.691128,,,,
9440,0.9,Very Good,H,VS1,62.3,59,4592,6.12,6.17,3.83,144.622332,,,,
9442,0.9,Ideal,H,VS1,61.6,56,4592,6.17,6.13,3.79,143.345759,,,,
9439,0.9,Very Good,H,VVS2,63.7,57,4592,6.09,6.02,3.86,141.514548,,,,
9443,0.83,Ideal,F,VS1,62.3,56.4,4592,5.97,6.02,3.73,134.053962,,,,
9435,1.19,Premium,I,VS2,59.3,59,4591,6.98,6.88,4.11,197.372064,,,,
9434,1.14,Ideal,F,SI2,61.7,56,4591,6.71,6.67,4.13,184.841041,,,,
9432,1.09,Very Good,G,SI2,62.1,57,4591,6.58,6.63,4.1,178.86414,,,,
9430,1.05,Ideal,F,SI2,60.9,56,4591,6.56,6.64,4.02,175.104768,,,,
9433,1.06,Ideal,I,SI2,62.7,58,4591,6.48,6.5,4.07,171.4284,,,,
9431,1.02,Ideal,E,SI1,61.1,56,4591,6.45,6.51,3.96,166.27842,,,,
9429,1.2,Very Good,J,VS2,62.5,57,4590,6.72,6.79,4.22,192.553536,,,,
9428,0.91,Very Good,G,VS1,60.9,54,4590,6.27,6.38,3.85,154.01001,,,,
9427,1.28,Premium,H,SI2,62.4,56,4588,6.97,6.89,4.34,208.421122,,,,
9416,1.01,Very Good,D,SI2,58.3,59,4588,6.63,6.67,3.88,171.581748,,,,
9411,1.01,Very Good,J,VS1,59.5,59,4588,6.54,6.6,3.91,168.77124,,,,
9422,1.01,Very Good,D,SI2,60.3,57,4588,6.51,6.56,3.94,168.260064,,,,
9417,1.01,Very Good,G,SI1,62.9,54,4588,6.41,6.47,4.05,167.964435,,,,
9424,1.01,Ideal,G,SI1,61.8,57,4588,6.41,6.46,3.98,164.806228,,,,
9412,1.01,Very Good,D,SI2,62.2,60,4588,6.4,6.43,3.99,164.19648,,,,
9426,1.01,Very Good,D,SI2,62.8,59,4588,6.34,6.44,4.01,163.726696,,,,
9420,1.01,Very Good,G,SI1,59.6,61,4588,6.47,6.52,3.87,163.253628,,,,
9413,1.01,Very Good,G,SI1,62.9,61,4588,6.36,6.4,4.01,163.22304,,,,
9415,1.01,Good,G,SI1,63.6,57,4588,6.33,6.37,4.04,162.901284,,,,
9423,1.01,Good,G,SI1,63.9,57,4588,6.3,6.37,4.05,162.53055,,,,
9414,1.01,Good,D,SI2,63.9,57,4588,6.29,6.36,4.04,161.617776,,,,
9425,1.01,Very Good,D,SI2,61.8,60,4588,6.37,6.41,3.95,161.285215,,,,
9418,1.01,Premium,G,SI1,62.5,60,4588,6.34,6.39,3.98,161.240148,,,,
9419,1.01,Good,G,SI1,63.5,60,4588,6.3,6.33,4.01,159.91479,,,,
9421,1.01,Good,G,SI1,63.4,58,4588,6.28,6.33,4,159.0096,,,,
9410,0.9,Very Good,H,VS2,62.3,59,4588,6.13,6.17,3.83,144.858643,,,,
9408,0.92,Ideal,I,VS1,62.3,55,4587,6.24,6.28,3.9,152.83008,,,,
9409,0.92,Ideal,H,SI1,61.6,56,4587,6.21,6.25,3.84,149.04,,,,
9397,1.26,Premium,H,SI2,62,56,4586,6.92,6.88,4.28,203.769088,,,,
9393,1.17,Good,I,SI1,60,64,4586,6.91,6.83,4.12,194.444636,,,,
9359,1.16,Very Good,I,SI1,62.9,58,4586,6.64,6.69,4.19,186.126504,,,,
9358,1.09,Ideal,G,SI2,62.1,56,4586,6.59,6.66,4.12,180.824328,,,,
9357,1.09,Ideal,G,SI2,61.2,57,4586,6.63,6.68,4.07,180.253788,,,,
9400,1.03,Premium,F,SI2,61.4,57,4586,6.6,6.53,4.03,173.68494,,,,
9401,1.05,Ideal,H,SI2,61.9,56,4586,6.56,6.49,4.04,172.000576,,,,
9396,1.03,Ideal,F,SI2,60.5,58,4586,6.55,6.49,3.94,167.48743,,,,
9399,1.03,Premium,F,SI2,60.7,60,4586,6.52,6.47,3.94,166.206536,,,,
9406,1.03,Premium,F,SI2,61.6,58,4586,6.46,6.43,3.97,164.905066,,,,
9402,1.03,Premium,F,SI2,62.4,59,4586,6.45,6.38,4,164.604,,,,
9404,1,Premium,F,SI1,62.2,58,4586,6.39,6.35,3.96,160.68294,,,,
9407,1,Premium,F,SI1,62.9,57,4586,6.37,6.32,3.99,160.631016,,,,
9391,1,Premium,F,SI1,61.4,60,4586,6.38,6.35,3.91,158.40583,,,,
9395,1,Fair,F,SI1,64.8,58,4586,6.26,6.21,4.04,157.053384,,,,
9360,1,Good,F,SI1,63.6,62,4586,6.3,6.24,3.99,156.85488,,,,
9403,1,Good,F,SI1,63.8,58,4586,6.28,6.22,3.99,155.855784,,,,
9394,1,Good,F,SI1,64.1,60,4586,6.25,6.19,3.99,154.363125,,,,
9398,1,Very Good,F,SI1,58.1,63,4586,6.45,6.36,3.72,152.60184,,,,
9405,0.91,Very Good,D,SI1,63.1,59,4586,6.14,6.1,3.86,144.57244,,,,
9392,0.9,Premium,D,VS2,63,62,4586,6.13,6.06,3.84,142.647552,,,,
9355,1.03,Ideal,H,SI1,59.7,55,4585,6.6,6.64,3.95,173.1048,,,,
9356,1.02,Ideal,E,SI2,62.7,57,4585,6.35,6.44,4.01,163.98494,,,,
9352,1.13,Ideal,H,SI2,62.5,57,4584,6.67,6.71,4.18,187.078826,,,,
9350,1.11,Very Good,H,SI2,59,59,4584,6.79,6.82,4.02,186.157356,,,,
9349,1.09,Very Good,I,SI2,62.5,57,4584,6.56,6.58,4.11,177.407328,,,,
9354,1.07,Premium,G,SI2,62.1,59,4584,6.54,6.48,4.04,171.211968,,,,
9353,1.01,Ideal,I,SI1,62.4,56,4584,6.36,6.4,3.98,162.00192,,,,
9351,0.9,Ideal,H,VS2,59.9,57,4584,6.27,6.31,3.77,149.155149,,,,
9346,1.24,Very Good,J,SI2,62.2,58,4583,6.82,6.94,4.28,202.575824,,,,
9347,1.02,Premium,D,SI2,59.3,60,4583,6.56,6.52,3.88,165.952256,,,,
9348,1.02,Very Good,D,SI2,58.6,63,4583,6.56,6.54,3.84,164.745216,,,,
9344,1.03,Ideal,G,SI2,61.8,55,4582,6.46,6.51,4.01,168.638946,,,,
9345,1.03,Good,J,VS1,60.1,62.4,4582,6.43,6.49,3.88,161.915116,,,,
9341,1.11,Premium,E,SI2,62.5,58,4581,6.61,6.63,4.14,181.432602,,,,
9342,1.01,Very Good,E,SI2,63.3,58,4581,6.37,6.3,4.01,160.92531,,,,
9343,1,Good,I,VS1,63.9,56,4581,6.37,6.18,4.01,157.860066,,,,
9329,1.27,Premium,J,VS2,62.2,58,4580,6.88,6.84,4.27,200.942784,,,,
9335,1.2,Very Good,J,SI2,61.8,60,4580,6.76,6.83,4.2,193.91736,,,,
9336,1.03,Very Good,D,SI2,63.7,56,4580,6.32,6.39,4.05,163.55844,,,,
9337,1,Ideal,H,SI2,62,55,4580,6.39,6.43,3.98,163.529046,,,,
9339,0.94,Premium,E,SI1,60,58,4580,6.44,6.37,3.84,157.527552,,,,
9340,0.94,Premium,E,SI1,62.4,56,4580,6.27,6.24,3.9,152.58672,,,,
9338,0.94,Premium,E,SI1,62,58,4580,6.27,6.24,3.88,151.804224,,,,
9334,0.9,Very Good,E,VS2,62.9,57,4580,6.16,6.18,3.88,147.706944,,,,
9333,0.9,Good,E,VS2,63.1,58,4580,6.11,6.15,3.87,145.421055,,,,
9332,0.9,Very Good,E,VS2,62.2,59,4580,6.13,6.18,3.83,145.093422,,,,
9330,0.9,Very Good,E,VS2,59.1,62,4580,6.24,6.28,3.7,144.99264,,,,
9331,0.9,Good,F,VS1,63.5,57,4580,6.06,6.09,3.86,142.454844,,,,
9324,1.18,Premium,I,SI2,60.8,58,4579,6.84,6.78,4.14,191.993328,,,,
9325,1.03,Premium,F,SI1,60.9,60,4579,6.52,6.45,3.95,166.1133,,,,
9327,1,Premium,E,SI2,62.7,58,4579,6.41,6.34,4,162.5576,,,,
9328,1,Very Good,E,SI2,63.3,58,4579,6.35,6.32,4.01,160.92932,,,,
9323,0.9,Ideal,D,SI1,62.5,57,4579,6.12,6.2,3.85,146.0844,,,,
9322,0.9,Very Good,D,SI1,62.5,59,4579,6.11,6.15,3.83,143.917995,,,,
9326,0.9,Premium,G,VS1,62.7,58,4579,6.15,6.06,3.83,142.74027,,,,
9317,1.11,Ideal,H,SI2,61.3,55,4578,6.65,6.73,4.1,183.49345,,,,
9315,1.11,Ideal,H,SI2,62.7,57,4578,6.59,6.66,4.14,181.702116,,,,
9316,1.11,Ideal,H,SI2,62,54,4578,6.61,6.64,4.11,180.389544,,,,
9318,1.11,Premium,H,SI2,61.6,60,4578,6.6,6.67,4.09,180.04998,,,,
9320,1.09,Premium,H,SI2,62.1,55,4578,6.63,6.58,4.1,178.86414,,,,
9319,1.09,Premium,H,SI2,61.7,60,4578,6.59,6.57,4.06,175.782978,,,,
9314,1.06,Ideal,G,SI2,61,57,4578,6.56,6.61,4.02,174.313632,,,,
9313,1.02,Ideal,F,SI2,61.4,56,4578,6.47,6.5,3.98,167.3789,,,,
9321,1.01,Premium,H,SI1,60.5,58,4578,6.47,6.39,3.89,160.825437,,,,
9312,1.12,Very Good,H,SI1,63.1,56,4576,6.62,6.59,4.17,181.919586,,,,
9311,1,Very Good,E,SI2,60.6,60,4576,6.33,6.4,3.86,156.37632,,,,
9310,1.01,Very Good,E,SI2,62.2,58,4575,6.36,6.43,3.98,162.761304,,,,
9309,0.94,Ideal,D,SI1,62.3,57,4575,6.24,6.29,3.9,153.07344,,,,
9308,1.21,Premium,J,SI1,59.7,60,4574,6.93,6.9,4.13,197.48421,,,,
9307,1.01,Good,H,SI1,62.9,55,4574,6.35,6.41,4.01,163.221035,,,,
9306,1,Very Good,H,SI1,62.4,58,4574,6.37,6.42,3.99,163.172646,,,,
9303,1.32,Good,J,SI1,63.5,57,4573,6.95,6.98,4.42,214.41862,,,,
9305,1.07,Premium,F,SI2,62.4,57,4573,6.58,6.53,4.09,175.736666,,,,
9304,1.03,Very Good,H,SI1,63.5,53,4573,6.43,6.46,4.09,169.889602,,,,
9302,1,Good,E,SI1,63.9,57,4573,6.31,6.34,4.04,161.621816,,,,
9301,1.15,Ideal,H,SI2,62.6,55,4572,6.74,6.65,4.19,187.79999,,,,
9300,1.12,Premium,H,SI1,62,56,4572,6.69,6.59,4.13,182.079723,,,,
9298,1.06,Premium,G,SI2,61.5,58,4571,6.6,6.54,4.04,174.38256,,,,
9299,1.06,Premium,G,SI2,61.9,60,4571,6.53,6.52,4.04,172.005424,,,,
9295,1.45,Fair,J,SI2,58.6,68,4570,7.45,7.33,4.34,237.00089,,,,
9292,1.12,Premium,F,SI2,60.5,59,4570,6.73,6.79,4.09,186.899503,,,,
9294,1.06,Very Good,E,SI2,61.7,62,4570,6.5,6.54,4.02,170.8902,,,,
9297,1.02,Premium,F,SI2,62.5,57,4570,6.47,6.43,4.03,167.656463,,,,
9296,0.91,Premium,G,VS1,62.5,61,4570,6.17,6.05,3.82,142.59487,,,,
9293,0.79,Very Good,E,VVS1,62.8,60,4570,5.8,5.89,3.67,125.37454,,,,
9291,1,Good,H,VS2,62.7,54,4569,6.26,6.31,3.94,155.632364,,,,
9289,1.06,Ideal,F,SI2,60.7,57,4568,6.57,6.61,4,173.7108,,,,
9290,1,Good,H,SI1,61.5,64,4568,6.38,6.41,3.93,160.720494,,,,
9288,0.92,Ideal,H,VS2,62.2,55,4568,6.21,6.27,3.88,151.074396,,,,
9287,1.04,Premium,E,SI2,59.2,58,4566,6.7,6.64,3.95,175.7276,,,,
9284,1.04,Ideal,G,SI2,60.4,58,4566,6.56,6.62,3.98,172.840256,,,,
9283,1.01,Very Good,E,SI2,60.9,58,4566,6.45,6.49,3.94,164.93037,,,,
9282,1.04,Fair,E,SI2,67.5,56,4566,6.28,6.22,4.22,164.839952,,,,
9285,1.01,Good,E,SI2,60.2,60,4566,6.37,6.42,3.85,157.44729,,,,
9286,0.91,Good,H,VS1,57.8,61,4566,6.4,6.36,3.69,150.19776,,,,
9281,1.09,Ideal,J,SI1,61.4,55,4565,6.61,6.67,4.08,179.881896,,,,
9280,0.9,Very Good,G,VVS2,63,58,4565,6.07,6.15,3.85,143.722425,,,,
9274,1.07,Ideal,E,SI2,61.6,55,4564,6.62,6.59,4.07,177.557006,,,,
9278,1.08,Ideal,H,SI2,61.2,57.4,4564,6.57,6.63,4.04,175.978764,,,,
9276,1.01,Very Good,D,SI2,59.7,58,4564,6.55,6.61,3.93,170.151315,,,,
9275,1.04,Very Good,H,SI1,62.8,57,4564,6.44,6.48,4.06,169.428672,,,,
9279,1,Ideal,H,SI1,61.4,57,4564,6.37,6.34,3.9,157.50462,,,,
9277,1.01,Very Good,D,SI2,61.4,60,4564,6.33,6.38,3.9,157.50306,,,,
9272,1.06,Ideal,H,SI2,60.9,56,4563,6.58,6.63,4.02,175.374108,,,,
9271,1.01,Very Good,E,SI1,61.1,57,4563,6.44,6.5,3.95,165.347,,,,
9273,1.01,Good,E,SI1,64.5,56,4563,6.24,6.29,4.04,158.568384,,,,
9270,1.22,Premium,I,VS2,61.6,59,4562,6.86,6.81,4.21,196.676886,,,,
9266,0.92,Premium,E,SI1,59.8,59,4562,6.33,6.37,3.8,153.22398,,,,
9269,0.9,Premium,E,VS2,60.6,53,4562,6.3,6.27,3.81,150.49881,,,,
9265,0.92,Premium,E,SI1,62.2,58,4562,6.18,6.23,3.86,148.615404,,,,
9267,0.92,Very Good,E,SI1,62.1,58,4562,6.15,6.22,3.84,146.89152,,,,
9268,0.9,Premium,E,VS2,63,57,4562,6.15,6.07,3.85,143.722425,,,,
9259,1.1,Very Good,H,SI2,59.8,60,4561,6.7,6.77,4.03,182.79677,,,,
9261,1.05,Ideal,G,SI2,62.3,56,4561,6.52,6.58,4.08,175.038528,,,,
9263,1.01,Very Good,E,SI2,63.2,59,4561,6.38,6.34,4.02,162.605784,,,,
9264,1.01,Fair,F,SI1,65.9,60,4561,6.25,6.17,4.09,157.720625,,,,
9257,0.97,Premium,F,SI1,62.7,59,4561,6.28,6.31,3.95,156.52586,,,,
9262,0.92,Ideal,D,SI1,62.2,56,4561,6.23,6.27,3.89,151.951569,,,,
9258,0.9,Ideal,G,VS2,62,57,4561,6.19,6.22,3.85,148.23193,,,,
9260,0.91,Very Good,D,SI1,60.8,60,4561,6.24,6.21,3.79,146.864016,,,,
9249,1.35,Ideal,G,I1,62.5,57,4560,7.01,7.04,4.39,216.648256,,,,
9256,1.16,Ideal,I,SI2,62.6,56,4560,6.73,6.68,4.2,188.81688,,,,
9250,1.07,Premium,F,SI2,61.8,59,4560,6.53,6.57,4.05,173.753505,,,,
9254,1.05,Good,D,SI2,60,63,4560,6.59,6.64,3.97,173.717672,,,,
9255,1.03,Premium,D,SI2,61.8,60,4560,6.45,6.42,3.98,164.80782,,,,
9253,1.01,Ideal,G,SI2,61.6,54,4560,6.4,6.45,3.96,163.4688,,,,
9251,0.96,Very Good,F,SI1,60.6,62,4560,6.35,6.39,3.86,156.62529,,,,
9252,0.9,Very Good,E,SI1,63.2,58,4560,6.12,6.1,3.86,144.10152,,,,
9244,1.21,Good,J,SI2,60.4,56,4559,6.84,6.93,4.16,197.188992,,,,
9243,1.01,Ideal,H,SI1,62.4,53,4559,6.42,6.47,4.02,166.980348,,,,
9242,1.01,Good,H,SI1,60.3,64,4559,6.5,6.53,3.93,166.80885,,,,
9236,1.01,Good,H,SI1,63.3,58,4559,6.37,6.4,4.04,164.70272,,,,
9238,1.01,Premium,H,SI1,59.8,60,4559,6.48,6.52,3.89,164.350944,,,,
